Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
10/28/2025,AQS,180970078,4,6,ug/m3 LC,33,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/29/2025,AQS,180970078,4,3.6,ug/m3 LC,20,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/30/2025,AQS,180970078,4,5,ug/m3 LC,28,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
10/31/2025,AQS,180970078,4,7.1,ug/m3 LC,39,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/01/2025,AQS,180970078,4,7.4,ug/m3 LC,41,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/02/2025,AQS,180970078,4,8.4,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/03/2025,AQS,180970078,4,8.4,ug/m3 LC,47,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/04/2025,AQS,180970078,4,10.9,ug/m3 LC,54,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/05/2025,AQS,180970078,4,9.4,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/06/2025,AQS,180970078,4,14.6,ug/m3 LC,61,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/07/2025,AQS,180970078,4,7.4,ug/m3 LC,41,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/08/2025,AQS,180970078,4,10.2,ug/m3 LC,53,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/09/2025,AQS,180970078,4,4.8,ug/m3 LC,27,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/10/2025,AQS,180970078,4,2.6,ug/m3 LC,14,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/11/2025,AQS,180970078,4,4,ug/m3 LC,22,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/12/2025,AQS,180970078,4,4.4,ug/m3 LC,24,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/13/2025,AQS,180970078,4,15.4,ug/m3 LC,63,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/14/2025,AQS,180970078,4,12.5,ug/m3 LC,57,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/15/2025,AQS,180970078,4,8.1,ug/m3 LC,45,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/16/2025,AQS,180970078,4,3.6,ug/m3 LC,20,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/17/2025,AQS,180970078,4,14.4,ug/m3 LC,61,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/18/2025,AQS,180970078,4,10.6,ug/m3 LC,54,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/19/2025,AQS,180970078,4,17.3,ug/m3 LC,66,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/20/2025,AQS,180970078,4,11.9,ug/m3 LC,56,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/21/2025,AQS,180970078,4,12,ug/m3 LC,56,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/22/2025,AQS,180970078,4,11.3,ug/m3 LC,55,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/23/2025,AQS,180970078,4,18.9,ug/m3 LC,69,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/24/2025,AQS,180970078,4,22.2,ug/m3 LC,75,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/25/2025,AQS,180970078,4,4.9,ug/m3 LC,27,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/26/2025,AQS,180970078,4,2,ug/m3 LC,11,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/27/2025,AQS,180970078,4,2.8,ug/m3 LC,16,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/28/2025,AQS,180970078,4,7.6,ug/m3 LC,42,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/29/2025,AQS,180970078,4,6.1,ug/m3 LC,34,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
11/30/2025,AQS,180970078,4,5.7,ug/m3 LC,32,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/01/2025,AQS,180970078,4,9.5,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/02/2025,AQS,180970078,4,10.4,ug/m3 LC,53,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/03/2025,AQS,180970078,4,11.6,ug/m3 LC,56,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/04/2025,AQS,180970078,4,8.2,ug/m3 LC,46,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/05/2025,AQS,180970078,4,12.2,ug/m3 LC,57,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/06/2025,AQS,180970078,4,15.2,ug/m3 LC,62,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/07/2025,AQS,180970078,4,15.7,ug/m3 LC,63,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/08/2025,AQS,180970078,4,4.6,ug/m3 LC,26,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/09/2025,AQS,180970078,4,8.8,ug/m3 LC,49,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/10/2025,AQS,180970078,4,5,ug/m3 LC,28,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/11/2025,AQS,180970078,4,6.3,ug/m3 LC,35,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/12/2025,AQS,180970078,4,11,ug/m3 LC,55,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/13/2025,AQS,180970078,4,6.7,ug/m3 LC,37,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/14/2025,AQS,180970078,4,3.5,ug/m3 LC,19,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/15/2025,AQS,180970078,4,5.5,ug/m3 LC,31,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/16/2025,AQS,180970078,4,6.9,ug/m3 LC,38,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/17/2025,AQS,180970078,4,8.1,ug/m3 LC,45,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/18/2025,AQS,180970078,4,6.7,ug/m3 LC,37,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/19/2025,AQS,180970078,4,4.6,ug/m3 LC,26,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/20/2025,AQS,180970078,4,4.4,ug/m3 LC,24,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/21/2025,AQS,180970078,4,5.8,ug/m3 LC,32,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/22/2025,AQS,180970078,4,5.3,ug/m3 LC,29,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/23/2025,AQS,180970078,4,15.5,ug/m3 LC,63,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/24/2025,AQS,180970078,4,13.7,ug/m3 LC,60,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/25/2025,AQS,180970078,4,16.9,ug/m3 LC,66,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/26/2025,AQS,180970078,4,11.4,ug/m3 LC,55,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/27/2025,AQS,180970078,4,9.6,ug/m3 LC,52,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/28/2025,AQS,180970078,4,6.5,ug/m3 LC,36,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/29/2025,AQS,180970078,4,3.3,ug/m3 LC,18,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/30/2025,AQS,180970078,4,3.2,ug/m3 LC,18,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
12/31/2025,AQS,180970078,4,4.8,ug/m3 LC,27,Indpls- Washington Park/  in parking lot next to police station,1,100,88101,PM2.5 - Local Conditions,638,Teledyne T640X at 16.67 LPM w/Network Data Alignment enabled,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.810833,-86.114444
01/01/2025,AQS,180970081,1,3.7,ug/m3 LC,21,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/04/2025,AQS,180970081,1,6.4,ug/m3 LC,36,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/07/2025,AQS,180970081,1,4.8,ug/m3 LC,27,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/10/2025,AQS,180970081,1,23.4,ug/m3 LC,78,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/13/2025,AQS,180970081,1,4,ug/m3 LC,22,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/16/2025,AQS,180970081,1,12.8,ug/m3 LC,58,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/19/2025,AQS,180970081,1,3.3,ug/m3 LC,18,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/30/2025,AQS,180970081,1,14.8,ug/m3 LC,62,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
01/31/2025,AQS,180970081,1,4.8,ug/m3 LC,27,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/01/2025,AQS,180970081,1,5.5,ug/m3 LC,31,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/06/2025,AQS,180970081,1,6.7,ug/m3 LC,37,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/09/2025,AQS,180970081,1,10,ug/m3 LC,53,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/12/2025,AQS,180970081,1,16.2,ug/m3 LC,64,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/15/2025,AQS,180970081,1,6.5,ug/m3 LC,36,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/18/2025,AQS,180970081,1,7.3,ug/m3 LC,41,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/21/2025,AQS,180970081,1,11.1,ug/m3 LC,55,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/24/2025,AQS,180970081,1,11.1,ug/m3 LC,55,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
02/27/2025,AQS,180970081,1,7.6,ug/m3 LC,42,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
03/02/2025,AQS,180970081,1,8.5,ug/m3 LC,47,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
03/05/2025,AQS,180970081,1,3.5,ug/m3 LC,19,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
03/08/2025,AQS,180970081,1,10,ug/m3 LC,53,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
03/11/2025,AQS,180970081,1,12.3,ug/m3 LC,57,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
03/14/2025,AQS,180970081,1,13.8,ug/m3 LC,60,Indpls- W. 18th St./ Ernie Pyle School 90,1,100,88101,PM2.5 - Local Conditions,145,R & P Model 2025 PM-2.5 Sequential Air Sampler w/VSCC,26900,"Indianapolis-Carmel-Anderson, IN",18,Indiana,97,Marion,39.788903,-86.214628
